label,column,delta,p,delta_abs,p_abs,p_fdr,p_fdr_abs,univariate_flag,nonlinear_flag
pure,Top_Kerf,0.9075197259800267,0.0,0.9045602935097152,0.0,0.0,0.0,True,True
pure,Bottom_Kerf,0.9086853223675855,0.0,0.9055567706477912,0.0,0.0,0.0,True,True
pure,Kerf_Angle,0.7701813945494294,0.0,0.6876072823000479,0.0,0.0,0.0,True,True
pure,Groove_Depth,-0.7261772497938557,0.0,0.621801931323986,0.0,0.0,0.0,True,True
pure,Package_Size_1,-0.5680452416133812,0.0,0.5573726834247708,0.0,0.0,0.0,True,True
pure,Package_Size_2,-0.4990013095726711,0.0,0.44797812660847325,0.0,0.0,0.0,True,True
pure,Package_Size_3,0.4979429317595372,0.0,0.4436975152775724,0.0,0.0,0.0,True,True
pure,Package_Size_4,0.5656273464929122,0.0,0.5512162348204455,0.0,0.0,0.0,True,True
pure,Coating_Thickness,0.00836291237244069,0.11730945148261726,-0.003432090547852207,0.5203889910478564,0.1830027443128829,0.6546829242214968,False,False
pure,Coating_Uniformity,0.0019166460503583505,0.7196396050059359,0.005155289985252054,0.3343151116292855,0.8802594565608447,0.4495961846049012,False,False
pure,Surface_Roughness,0.3266072948467249,0.0,0.14738521306265984,1.0640334563999658e-167,0.0,2.184068673663088e-167,True,False
pure,Cooling_Thermal_Load,0.31445221863399353,0.0,0.14174848412225383,2.856518738558561e-155,0.0,5.570211540189194e-155,True,False
pure,Laser_Cleaning_Demand,-0.8416897264462416,0.0,0.7813816308341166,0.0,0.0,0.0,True,True
pure,Cleaning_Capacity,0.07668828198738353,8.982970854872667e-47,-0.044726022624488215,5.471890285261567e-17,1.5924357424547002e-46,9.700169142054596e-17,False,False
pure,Cleaning_Load_Ratio,-0.4606918186379926,0.0,0.1856600697628088,7.01946922960326e-265,0.0,1.520884999747373e-264,True,False
pure,Package_Size_Asymmetry,0.5713159917146358,0.0,0.5638209996590056,0.0,0.0,0.0,True,True
pure,Maintenance_Count,-0.00032909237516443035,0.9508032694855486,0.0035346041183990096,0.506224803656596,0.9538108965508248,0.6546829242214968,False,False
