column,label,lag_window,delta_concurrent,delta_lagged,p_lagged,signal_retention_ratio,p_lagged_fdr,lagged_significant,interpretation
Laser_Centering_Position,pure,5,-0.09841321916154244,-0.11309464502653521,6.636501902232028e-31,1.1491814411729957,1.7420817493359076e-30,False,선행신호 약함 - 판단 보류
Laser_Centering_Position,pure,20,-0.09841321916154244,-0.13128555635060368,4.720158731426606e-41,1.3340235942805838,1.101370370666208e-40,False,선행신호 약함 - 판단 보류
Laser_Centering_Position,pure,50,-0.09841321916154244,-0.14833400069849345,6.640973235706894e-52,1.5072568701874034,1.549560421664942e-51,False,선행신호 약함 - 판단 보류
Laser_Power,primary,5,0.18423960008031126,0.21625461685129665,1.3943851935710992e-271,1.1737683796373302,4.880348177498847e-271,True,선행신호 유지 - 상류 원인 가능성
Laser_Power,primary,20,0.18423960008031126,0.2585548314887207,0.0,1.403361879726264,0.0,True,선행신호 유지 - 상류 원인 가능성
Laser_Power,primary,50,0.18423960008031126,0.2846609519186829,0.0,1.5450584553733144,0.0,True,선행신호 유지 - 상류 원인 가능성
Laser_Power,broad,5,0.13146599227514444,0.16054554146408928,2.4069211765258824e-158,1.2211944601466547,7.220763529577647e-158,False,선행신호 약함 - 판단 보류
Laser_Power,broad,20,0.13146599227514444,0.20072710823217577,2.381492315020759e-246,1.5268367488686743,7.144476945062277e-246,True,선행신호 유지 - 상류 원인 가능성
Laser_Power,broad,50,0.13146599227514444,0.2256838855533425,0.0,1.7166712215658781,0.0,True,선행신호 유지 - 상류 원인 가능성
Laser_Power,pure,5,0.18164991397772345,0.21268055244139128,9.051719120842287e-105,1.1708266069835478,3.1681016922948006e-104,True,선행신호 유지 - 상류 원인 가능성
Laser_Power,pure,20,0.18164991397772345,0.25469437216689306,2.1700557744308388e-149,1.4021166682089778,7.595195210507936e-149,True,선행신호 유지 - 상류 원인 가능성
Laser_Power,pure,50,0.18164991397772345,0.2851425194885273,1.1348654265616449e-186,1.5697366062253992,3.9720289929657575e-186,True,선행신호 유지 - 상류 원인 가능성
Maintenance_Count,primary,5,-0.017422060456367627,-0.02450201510497152,6.624645778108962e-05,1.4063787211814103,0.0001391175613402882,False,선행신호 약함 - 판단 보류
Maintenance_Count,primary,20,-0.017422060456367627,-0.051978593270253226,2.6055484380320692e-17,2.983492876771384,5.4716517198673454e-17,False,선행신호 약함 - 판단 보류
Maintenance_Count,primary,50,-0.017422060456367627,-0.06610120951923493,5.2192411816655666e-27,3.7941097543990816,1.0960406481497691e-26,False,선행신호 약함 - 판단 보류
Maintenance_Count,broad,5,-0.019534006367332823,-0.020813479880899988,0.0005092673096398433,1.0654998001693528,0.001069461350243671,False,선행신호 약함 - 판단 보류
Maintenance_Count,broad,20,-0.019534006367332823,-0.04864329199258688,4.535606894755294e-16,2.4901851201366556,9.524774478986117e-16,False,선행신호 약함 - 판단 보류
Maintenance_Count,broad,50,-0.019534006367332823,-0.06422847855107583,7.740256386616644e-27,3.2880340746937926,1.6254538411894953e-26,False,선행신호 약함 - 판단 보류
Maintenance_Count,pure,5,-0.009556586547327162,-0.024539136432659148,0.01213859302666404,2.567772113100612,0.023173677596358622,False,선행신호 약함 - 판단 보류
Maintenance_Count,pure,20,-0.009556586547327162,-0.058106266345495206,2.8695063169019643e-09,6.08023231493118,6.0259632654941256e-09,False,선행신호 약함 - 판단 보류
