column,label,lag_window,delta_concurrent,delta_lagged,p_lagged,signal_retention_ratio,p_lagged_fdr,lagged_significant,interpretation
Package_Size_1,pure,5,0.03856950875769982,0.03723558480691769,7.887526017544576e-06,0.9654150650670178,3.1550104070178305e-05,False,선행신호 약함 - 판단 보류
Package_Size_1,pure,20,0.03856950875769982,0.06117373467966525,2.159217516235954e-13,1.586064657031776,1.7273740129887632e-12,False,선행신호 약함 - 판단 보류
Package_Size_1,pure,50,0.03856950875769982,0.07143025919425416,1.0683203932015226e-17,1.8519877876327422,5.697708763741454e-17,False,선행신호 약함 - 판단 보류
Package_Size_Asymmetry,primary,5,-0.041760332530792366,-0.04432801484078519,1.041699370884721e-07,1.0614861557459947,8.333594967077768e-07,False,선행신호 약함 - 판단 보류
Package_Size_Asymmetry,primary,20,-0.041760332530792366,-0.04591921078887884,3.617409047626407e-08,1.0995892035826076,1.446963619050563e-07,False,선행신호 약함 - 판단 보류
Package_Size_Asymmetry,primary,50,-0.041760332530792366,-0.03912534379053556,2.7036258059694107e-06,0.9369021130683317,1.0814503223877643e-05,False,선행신호 약함 - 판단 보류
Package_Size_Asymmetry,broad,5,0.3535006527647666,0.3606915925195737,0.0,1.020342083383909,0.0,True,선행신호 유지 - 상류 원인 가능성
Package_Size_Asymmetry,broad,20,0.3535006527647666,0.3642599915007183,0.0,1.030436545595607,0.0,True,선행신호 유지 - 상류 원인 가능성
Package_Size_Asymmetry,broad,50,0.3535006527647666,0.3666255858050098,0.0,1.0371284548913606,0.0,True,선행신호 유지 - 상류 원인 가능성
Package_Size_Asymmetry,pure,5,-0.041760332530792366,-0.04432801484078519,1.041699370884721e-07,1.0614861557459947,8.333594967077768e-07,False,선행신호 약함 - 판단 보류
Package_Size_Asymmetry,pure,20,-0.041760332530792366,-0.04591921078887884,3.617409047626407e-08,1.0995892035826076,1.446963619050563e-07,False,선행신호 약함 - 판단 보류
Package_Size_Asymmetry,pure,50,-0.041760332530792366,-0.03912534379053556,2.7036258059694107e-06,0.9369021130683317,1.0814503223877643e-05,False,선행신호 약함 - 판단 보류
Process_Time,primary,5,-0.012788447601226549,0.017210780398221548,0.03889767203867613,1.3458068512217893,0.10372712543646968,False,선행신호 약함 - 판단 보류
Process_Time,primary,20,-0.012788447601226549,0.013314383624490445,0.11021544107816823,1.0411258691956835,0.25192100817867025,False,선행신호 약함 - 판단 보류
Process_Time,primary,50,-0.012788447601226549,0.0050412201514569155,0.5454631284466387,0.39420110310913803,0.6233864325104442,False,선행신호 약함 - 판단 보류
