column,label,lag_window,delta_concurrent,delta_lagged,p_lagged,signal_retention_ratio,p_lagged_fdr,lagged_significant,interpretation
Power_Efficiency,primary,5,0.07697120118364542,0.07118549086887227,4.090938189083155e-37,0.9248327916701073,2.250016003995735e-36,False,선행신호 약함 - 판단 보류
Power_Efficiency,primary,20,0.07697120118364542,0.06575423716324114,6.535177949903006e-32,0.8542706382658398,3.594347872446653e-31,False,선행신호 약함 - 판단 보류
Power_Efficiency,primary,50,0.07697120118364542,0.05603771961992976,1.288621852206593e-23,0.7280348852323285,4.7249467914241744e-23,False,선행신호 약함 - 판단 보류
Power_Efficiency,broad,5,-0.12070284000641274,-0.1171247235588494,7.594131099631245e-173,0.9703559879173246,3.3414176838377475e-172,False,선행신호 약함 - 판단 보류
Power_Efficiency,broad,20,-0.12070284000641274,-0.11109272563002182,1.0915582284049065e-155,0.9203820359497725,4.802856204981589e-155,False,선행신호 약함 - 판단 보류
Power_Efficiency,broad,50,-0.12070284000641274,-0.11402338909865828,7.517905447742667e-164,0.9446620236325873,3.3078783970067736e-163,False,선행신호 약함 - 판단 보류
Power_Efficiency,pure,5,0.08227387821602683,0.07834521673353412,1.2273733410450875e-41,0.9522489814789427,9.000737834330642e-41,False,선행신호 약함 - 판단 보류
Power_Efficiency,pure,20,0.08227387821602683,0.06858315442354002,2.6572856408274507e-32,0.8335957403571151,1.9486761366067973e-31,False,선행신호 약함 - 판단 보류
Power_Efficiency,pure,50,0.08227387821602683,0.05678215567173872,1.1898842509377582e-22,0.6901601930401968,4.362908920105113e-22,False,선행신호 약함 - 판단 보류
Process_Time,primary,5,0.0010018702454879236,-0.009085898261576908,0.10423403782494967,9.068937122842648,0.17639606401145327,False,선행신호 약함 - 판단 보류
Process_Time,primary,20,0.0010018702454879236,-0.010491170684513773,0.06068661008435128,10.47158624758283,0.10270041706582524,False,선행신호 약함 - 판단 보류
Process_Time,primary,50,0.0010018702454879236,-0.004819905984437822,0.3889375571241698,4.810908404701117,0.5704417504487824,False,선행신호 약함 - 판단 보류
Process_Time,broad,5,0.0004256312664894235,-0.006338262844842624,0.1293421162510404,14.891440887602469,0.18970177050152592,False,선행신호 약함 - 판단 보류
Process_Time,broad,20,0.0004256312664894235,-0.006494875298820091,0.12016355085046306,15.25939424607915,0.17623987458067916,False,선행신호 약함 - 판단 보류
Process_Time,broad,50,0.0004256312664894235,-0.005280456445779347,0.20648104928595157,12.40617610010697,0.3028388722860623,False,선행신호 약함 - 판단 보류
